,0,1
0,2.173389,1.8549293170220515
1,0.880253,0.0870972151614585
2,-0.436898,0.43303468384781224
3,-1.101252,-1.7162988709631017
4,-1.789526,-2.0759315700530188
5,-2.469078,-2.8064706900087364
6,-3.143134,0.4791092001888158
7,-2.347749,-2.12910712901591
8,-1.704752,-1.8778045597005875
9,-1.030498,-0.2546022776235025
10,-0.380465,-0.896765149285296
11,0.277152,0.9959383101605584
12,0.941645,1.5581566333535646
13,1.604151,1.8438117921912798
14,2.249681,1.676283439874743
15,2.941501,2.942449796057402
16,2.96158,2.6245235701569056
17,2.321628,1.7248577908557066
18,-1.564897,-2.114317768035933
19,-2.244259,-2.1959610164105134
20,-2.87848,-2.468029997173874
21,-2.491101,-1.9242304195795914
22,1.425107,2.5735312116968836
23,2.065051,1.5772665349236668
24,2.724907,3.0263767073801993
25,3.307199,2.722212512564933
26,2.160976,1.8066694632829465
27,1.51338,1.434336462954301
28,0.853763,1.4106823787171932
29,0.175062,0.41065745806068205
30,-0.480351,-0.4919374207978826
31,-2.518868,-2.229955000368647
32,-3.470103,-3.1538448247792554
33,-2.865243,1.3809584226778004
34,-2.194756,-2.185366974639021
35,-1.505418,-1.461629565567088
36,-0.827196,-0.45709874528814354
37,-0.144413,0.12594896943504114
38,1.160747,-0.1045858797812892
39,1.790801,1.4414058565496832
40,2.449587,2.5716707903727194
41,3.102766,3.211838056778666
42,2.262801,1.9210041562369369
43,1.622575,1.0024196438853286
44,-1.583865,0.2692169414320701
45,-3.400018,-3.1896872395058566
46,-1.64378,-1.7930808327371879
47,-0.98255,-0.35621840308104546
48,0.267962,-0.09649040747191232
49,0.887777,0.515131273810019
50,1.521629,1.492935811877769
51,2.14516,2.4060578907616557
52,2.787298,2.7417613110314574
53,3.390564,3.0553299708673323
54,2.346546,2.012947384763442
55,1.672099,1.1863482960930052
56,1.016735,0.9135055142503254
57,-0.297535,-0.4559207568733291
58,-1.61352,-1.6649562865505412
59,-0.936905,0.7838970207455372
60,-0.346877,0.418998889633727
61,0.882944,-0.09973408006005928
62,2.101135,2.264898868199835
63,2.698155,2.517018053231555
64,3.273071,0.8456717867892326
65,3.447873,-0.9166578267449752
66,2.198704,2.0324084738461563
67,1.570181,1.7657020323722505
68,0.916769,0.8280926359848508
69,-2.178931,-1.9333890159297153
70,-2.797178,-2.818786588454235
71,-2.302005,-1.4695997368718159
72,-1.641372,-1.3089810412203267
73,-1.041387,-1.0258753965944898
74,0.874711,0.10050330814016976
75,1.510943,1.7391311157648062
76,2.16715,1.9516316225016894
77,2.756523,2.915297015325385
78,2.099172,1.3117222326460392
79,1.477786,1.4814649097489476
80,0.226086,-0.003724266467105816
81,-3.093644,-3.1280833425231864
82,-3.374167,-1.3681006644396458
83,-1.529176,-1.1520788767559318
84,-0.216081,-0.3724348811646308
85,0.418672,0.9737295583126955
86,1.049702,0.7911092610656778
87,2.837928,2.7600317028640795
88,2.215286,2.125314938086237
89,1.586666,1.4917234345610193
90,0.943631,1.4705840388005753
91,0.330691,-0.10044664982664513
92,-0.3107,-1.1326552575318352
93,-2.15302,-2.0568254768199234
94,-3.353401,-3.0630351553336497
95,1.123621,-0.03694795125495557
96,0.499459,-0.040807086504326115
97,-0.148872,0.17646659319955854
98,-0.806107,-0.8208490005765329
99,-1.46979,-1.7710014541637442
100,-2.091681,-2.1618877140665482
101,-2.725495,-2.466528597122579
102,-3.336669,-3.666392169890437
103,-2.271623,-1.8587464849648794
104,-0.995838,-0.41276864780415573
105,-0.367851,-0.06156053819481959
106,0.298885,-0.9114802504712067
107,0.935635,0.5584608613652021
108,1.584449,1.6238892412270276
109,2.202491,1.4372610762096631
110,2.84328,3.015683178707469
111,3.429769,3.7269194651733115
112,2.825911,2.7890127726843934
113,2.17519,1.651229793206191
114,1.555415,1.6379959873215717
115,0.908287,0.7742276228703304
116,-2.932464,-2.691434434976256
117,-3.465973,-2.9992830430119697
118,-3.427986,-2.8296964638495865
119,-1.478781,-1.3985709639335195
120,-0.814623,-0.87016132914465
121,-0.163555,-0.36439675089389084
122,2.996106,2.986079556188113
123,3.466197,0.4191018346183155
124,2.845734,2.3288847200559473
125,2.192063,2.150364635289088
126,1.563267,1.5470587027213527
127,0.931285,0.8683872300024795
128,0.287354,0.009500382329720464
129,-0.34614,-0.11010671190195326
130,-0.98461,-0.33593037958428346
131,-1.624279,-2.1198119083633458
132,-2.244376,-2.002405447752861
133,-2.840623,-2.8815678002256417
134,-3.413076,-3.422287153166129
135,-2.237761,-1.9399956982057052
136,-1.623403,-1.6695890535069393
137,-0.330678,-0.15882168393488397
138,0.964879,0.6979078861853373
139,1.609202,1.8218272927161072
140,2.247236,2.1753830072582385
141,2.870682,2.7240235507613
142,3.446605,2.985795412982078
143,2.790441,2.653134684421891
144,2.122167,1.6270384887055922
145,1.508979,1.4439140379010549
146,0.842715,-1.3779920178494218
147,0.199103,0.7400081764689361
148,-0.447434,-1.0591380836686226
149,-1.765175,-1.722933046070259
150,-2.396257,-1.2493130911650014
151,-3.036921,-0.8675450831745611
152,-1.647744,-1.7432550376353833
153,-1.009015,-0.05012947282137301
154,-0.380433,-0.6113802161537655
155,0.267367,-0.6322390779653251
156,0.92183,0.42093202285529346
157,1.573685,2.0876579664969057
158,2.182211,2.623821251290583
159,2.807419,2.764166174499162
160,3.478808,3.518814293294008
161,2.210279,2.5313495283559724
162,1.581508,1.56371490428945
163,0.94161,0.9532303836502085
164,0.31211,-0.9116559015924013
165,-0.333879,-0.3758914334421314
166,-0.960698,-1.0437798517127324
167,-2.23864,-1.9699374893053059
168,-2.853417,-2.843221855641585
169,-3.42673,-2.7830452263475918
170,-1.621923,-1.720082943851991
171,-0.989998,-0.5590546484074664
172,-0.382813,-0.3631968337524429
173,1.496529,1.3937104004447016
174,2.751546,2.4159503125311987
175,3.351552,2.108720835098078
176,2.835933,2.7926302789713513
177,2.182423,1.3800151680537958
178,1.549385,1.4325315908446135
179,0.895699,1.0776588594892078
180,-1.688117,-2.2418888033700695
181,-2.920144,-2.783924960936945
182,-3.487719,-1.5726810403598432
183,0.803112,1.0861484803951968
184,0.143377,-0.10562785632259628
185,-0.497875,-0.14179200637760261
186,-1.120369,-0.18687063315130067
187,-1.733811,-2.140278850476353
188,-2.391919,-1.9990295454930236
189,-2.999994,-3.0901610863197395
190,-1.088926,-0.7982270411969685
191,-0.468487,-0.3617765003464547
192,1.421555,1.7541485370771084
193,2.080355,2.7624665552586647
194,2.708122,2.740427798038222
195,1.62974,1.41092059997993
196,0.993222,0.652756918425091
197,0.36647,-0.16873343266911506
198,-0.27222,-0.08489021089583319
199,-0.898072,0.09526518545090956
200,-2.189988,-2.0657794348981975
201,-2.811684,0.0782174853739053
202,-3.416774,0.23759905139265242
203,-1.006818,-0.4980344573312917
204,-0.383108,-0.22198870945361623
205,1.573906,2.1184414540780026
206,2.218134,2.3771088506483
207,0.226533,0.7966662540606307
208,-0.424031,-0.8360707025155646
209,-1.078055,-0.6828294339849642
210,-2.381794,-3.434818964587841
211,-1.691478,-1.537825416682613
212,-1.064471,0.3090858210154815
213,-0.439433,-0.27949954241990205
214,0.842147,0.3238326710885872
215,2.107668,1.8031417738399742
216,2.885596,3.3256179035439017
217,2.263046,2.1547240284679585
218,1.636677,1.571791902546748
219,0.98959,0.19887099912466744
220,0.343707,0.011336363650952756
221,-0.925649,-0.32476808931207857
222,-2.821259,-2.32939719770962
223,-2.897522,-2.9018068551810474
224,-2.27071,-1.912396676622786
225,-1.660064,-1.6386540030706502
226,1.54177,1.5885954548972065
227,2.174173,2.052847176020264
228,3.405884,3.427028902869517
229,3.477214,3.203532333284189
230,1.60063,1.3805523640821102
231,0.971668,0.5218918297843228
232,0.349401,-0.21618906452997722
233,-0.296291,0.761824121630214
234,-2.188372,-2.156972465792457
235,-2.815267,-2.6990350684773525
236,-3.426469,-3.9087006953018966
237,2.916512,2.811259305566869
238,2.278834,1.2563769921673429
239,1.668046,1.5649247352683546
240,1.015071,-0.34061525862287356
241,-0.273329,0.14445130333067674
242,-0.910725,-0.9602313739626245
243,-2.17349,-2.583018761300538
244,-3.434234,-3.4688467575107556
245,-2.855101,-2.7955643520117786
246,-2.233511,-1.8988054049934793
247,-1.620178,-1.668875258084437
248,-0.994408,-0.16678721513803263
249,-0.383035,-0.6579764839474568
250,0.26889,0.3933917243868929
251,2.162196,2.883044540540471
252,2.7721,2.973210623085154
253,3.484977,-0.39853073213174584
254,2.898099,2.4970668089895325
255,1.011437,1.0298059580901813
256,0.420494,-0.0573511456395564
257,-0.209577,-1.2788128827608995
258,-3.481432,-3.7329861813074228
259,-2.878178,-2.602278277007482
260,-2.231469,-2.186860609873807
261,-1.621758,-1.1966545180727097
262,-0.384393,-0.7678555342440003
263,0.884219,0.2151521542426187
264,1.514742,1.96513597769701
265,2.114454,2.6431002647728525
266,2.742605,2.578483459523038
267,3.314247,3.257910619701816
268,2.888258,2.3667749418341892
269,2.258612,2.1841530403562617
270,0.955041,0.26543963569936163
271,-0.307439,-0.27696991077916383
272,-2.187834,-1.9126269131300202
273,1.195045,0.6634583052362835
274,0.591508,0.16192785297678713
275,-0.094659,0.6710888043770764
276,-0.655749,-0.7276973683902571
277,-1.382186,-1.0115127098931531
278,-1.987806,-1.9523542198469364
279,-2.649059,-2.751271962241447
280,-3.151845,-3.2620870447771018
281,-2.306364,-2.1508999833569717
282,-0.525364,-0.6164021469258423
283,0.693402,0.19236516961415587
284,1.353292,1.8117106161248662
285,1.895364,2.483431730824695
286,2.551941,1.8883707852300584
287,2.262449,2.0313016698929243
288,1.727403,1.5986370556395275
289,-0.675547,-1.1429538659876972
290,-1.820163,-1.6029927209369064
291,-1.887161,-2.3808553162623536
292,-1.233233,-1.5735350662314398
293,-0.739469,-0.4174047397990639
294,-0.097918,-0.3254093881590586
295,0.460243,0.9793522405943234
296,1.678808,2.1467803584729404
297,3.44349,1.036942281066357
298,2.310948,2.2294696418047018
299,1.742418,1.7012516330454655
300,1.126894,0.39542757986339144
301,0.600226,0.1696532266244362
302,-0.018039,-0.21463481073325616
303,-1.200959,-1.5298850530150432
304,-1.7496,-1.9081463362335414
305,-2.357799,-2.9907392677660978
306,-2.900875,-2.8537261491907118
307,-1.203622,-0.02469697432381979
308,-0.643314,0.39305179255848366
309,0.537015,1.0745217580088557
310,1.183233,1.2802045620007996
311,2.339618,2.004729648987756
312,2.874871,3.758416632746512
313,2.251801,2.1069770028862695
314,1.713529,1.9682944028393259
315,1.077091,1.3366341909468675
316,0.560352,0.6900743684902767
317,-0.086896,0.08058147064721713
318,-0.632056,-0.9279090135915771
319,-1.252721,-1.3380165053251207
320,-1.827529,-1.3130201451610288
321,-2.44104,-2.678192821524871
322,-3.49410373663366,-2.3862030332292625
323,-2.372447,-2.647240219795112
324,-1.789651,-1.6640687712245799
325,-1.14872,-1.0386935646085032
326,-0.591098,-0.7624936836207281
327,0.049241,-0.2926146256979141
328,1.223009,1.5129782592869092
329,1.778539,2.3041046136076897
330,2.404048,1.9050028249022826
331,2.940956,-1.7264286417338908
332,2.922081,2.3599241182432116
333,2.271563,1.9434271603578543
334,1.708904,1.145118739461716
335,1.025747,0.7168621935097587
336,-0.156963,-0.4625660325236315
337,-0.704479,-0.3527174758704093
338,-1.369219,-2.107237893413502
339,-1.960076,-2.1918173718530714
340,-1.880044,-0.8234909097758937
341,-0.080035,0.595640467394539
342,0.503841,1.3028741097825378
343,1.137795,1.294082829340098
344,1.691997,2.0082836549691603
345,2.296608,-0.35082580949028475
346,3.383201,2.9527187001104287
347,2.966172,-1.3177269131063643
348,2.31214,1.9494086934334585
349,1.761735,1.8520647823419751
350,1.083659,0.1743159626924111
351,-1.857834,-1.3148086019284877
352,-2.987891,-2.653378454264164
353,-3.483687,-2.120728672535319
354,-2.986488,-3.092286067082787
355,-2.360112,-2.4988831074298816
356,-1.852031,-1.409928142407948
357,-0.054299,-0.23662708618718542
358,2.339268,2.0818422952234377
359,3.4624,2.3771138153221623
360,3.455941,3.0980008092998403
361,2.915479,2.476454034818542
362,2.288111,1.6301713099169397
363,1.116273,1.313538346735574
364,0.579826,0.861820235681173
365,-0.086184,-0.4358527585233205
366,-0.609573,-0.47861674401956195
367,-1.277696,-1.779716118667397
368,-2.464998,-2.6215938214307735
369,-3.476578,-2.876655936605786
370,-2.506448,-1.9739312433543148
371,-1.34668,-1.5038747292387464
372,-0.841152,-0.24558952512738416
373,0.927786,1.155247014041104
374,1.406172,1.5878501092777368
375,2.062591,1.3551370243447902
376,3.406173,2.708541883436004
377,2.953273,2.355651660047953
378,2.294859,1.9899710420320955
379,1.785914,0.7175888645575189
380,1.160552,0.18865849129636983
381,-0.018883,-0.10428744452533253
382,-1.211034,-1.3159553340506338
383,-1.732396,-0.9289666724413947
384,-2.379689,-2.463721347159623
385,-2.870629,-2.5198327510936664
386,1.621595,1.5913724938959513
387,0.960236,-0.0825206950081604
388,0.400886,-0.44726932257219526
389,-0.267631,-0.11102101528407396
390,-0.866708,-0.27613860747092506
391,-1.546974,-1.7319133025952296
392,-2.730343,-2.6529925169004764
393,-2.393736,0.3346249169516127
394,-1.913607,-1.7798234095395695
395,-1.194037,-1.3009108625619081
396,0.526237,0.12432229720635506
397,1.217303,1.2981592181738426
398,1.762354,1.7758081109987194
399,2.424382,2.5902533592730985
400,2.951794,3.4817632887134
401,3.482401,1.1657352679455708
402,3.334015,3.3554343144424026
403,2.18787,2.0671891640923645
404,1.640035,1.4613213862291379
405,0.972076,-0.006637482978754944
406,0.436728,-0.11720530859577649
407,-0.243976,-0.09798174871378411
408,-0.75922,-0.7467497526507187
409,-2.024949,-1.8608591260328218
410,-2.716809,-2.38802238568178
411,-3.358374,-3.316595501514379
412,-2.915547,-2.819784301917185
413,0.131348,0.4246450967153702
414,0.645855,-0.010836567486632977
415,1.337045,1.4222185748773495
416,1.870801,3.101355370760407
417,2.545669,2.2948477588059357
418,2.878272,2.0740388837171304
419,2.215208,1.9622281142507823
420,1.053125,0.6406718089982542
421,-0.087078,-0.21293172095536658
422,-1.758101,-1.5814139638888132
423,-2.410088,-2.8764938139430054
424,-2.906025,-3.101256475295785
425,-3.371348,-1.3841298656031769
426,-1.033742,-0.7178918112732924
427,-0.508992,-0.08023006756645075
428,0.170808,0.3486838269099957
429,0.696551,0.9306714889576766
430,1.340168,2.25949731663632
431,1.895719,2.496524819293878
432,2.591961,1.2405772503025378
433,3.123532,3.119675417984318
434,3.391624,3.0050419103141475
435,2.105744,0.7242892715911087
436,0.349858,0.027788517913952936
437,-0.333357,-0.06771808271535923
438,-2.112062,-2.456533312950835
439,-2.823179,-2.8650443677088644
440,-3.368829,-3.1045746507856666
441,-2.214108,-2.4982674007794317
442,-1.013539,-0.5840447684082885
443,-0.483056,-0.34665960101683835
444,1.331654,2.2600141097835946
445,1.855729,1.8544995405255058
446,3.482105,1.4622947353888682
447,3.389939,3.2119842111678953
448,2.305959,2.632005177941616
449,1.153349,1.1933477627597568
450,-0.04647,-0.09077729925884633
451,-1.235198,-0.13647606814752086
452,-1.930679,-2.338021630128505
453,-1.269764,-1.2607921557575705
454,-0.731724,0.4932535552085371
455,-0.031826,0.9102535668651337
456,0.482664,1.1695838873031146
457,1.173544,1.2787355072766227
458,1.715028,1.3795162271596404
459,2.39136,0.09472725232121582
460,3.490389,2.4314020377083563
461,3.371527,2.810192880731299
462,2.219666,1.2677974095177669
463,1.706671,1.6662078553344106
464,1.015959,1.0055197678679497
465,-0.173304,-0.08685754784457483
466,-0.725083,-0.6568171124216632
467,-1.926019,-1.9474315414686425
468,1.494848,1.6933227569000049
469,0.860375,0.6817128120033837
470,-3.441679,-2.320791976677191
471,-3.409543,-2.306265875988294
472,-2.219747,-2.3868860567407384
473,-1.593895,-1.508599295747248
474,-0.991092,-1.5163951004581764
475,0.822323,0.37541461750185695
476,2.026112,1.3233521463715352
477,2.189751,2.12026453201499
478,1.591512,0.9418492065043047
479,0.988876,-0.023281493829095792
480,0.404151,0.30138505145702615
481,-0.231366,-0.20562572569429816
482,-0.829472,0.24535772224192595
483,-3.219645,-2.700638143744947
484,-3.401207,-3.894932010973525
485,-2.836467,-2.8166461301472494
486,-0.987004,0.6885431299964588
487,-0.40258,-0.4496320705388372
488,0.219827,-0.02816103726503735
489,2.036639,1.8946289947541288
490,2.697838,2.8252326536039343
491,3.276117,3.209209300656216
492,3.422991,3.413741004388899
493,2.832027,3.7238623068957755
494,2.204649,1.750114885675667
495,1.604069,1.3961382144916998
496,-0.194451,-0.3247144541764743
497,-0.756873,1.075041034125721
498,-1.950804,-0.9918311604296111
499,-3.19044,-3.608644560505314
500,-2.28042,-2.2447564495018875
501,-0.542961,-0.3208960630132203
502,0.636275,0.9693268579184696
503,2.434473,2.802079789255047
504,2.749134,2.754242427842104
505,0.937989,0.5384563774898748
506,-0.269212,-0.22752767042023242
507,-0.860535,0.21445197419227643
508,-2.717642,-1.483198625146865
509,-3.412856,-1.1152365055835038
