0,-1.517712769,7,2,72,0,0.0032772269659733,0.00356414448825589,0.00114461191285901,0.00122852512687794,0.00160837480935872,7.83881877774463e-08,1.71646200199554e-05,0.000241098547245847,0.674603029776817,0.708061947086329,0.995303040197599,0.788727587343703,9191.40783572628,1.6830394288513,0.159724395371345,0.446201200613692,-2.130863281
0,-0.8879552,16,0,20,29,0.00642417501484289,0.00320838288001811,0.00275039843275921,0.00276653803532267,2.02665347350313e-07,0.0014105421216115,0.000525018811494309,0.000921935546800163,1.96024720946814,0.90018316894558,2.40290914489024,2.25191815356134,0.000126006292918202,17994.3198280869,30.5872667664026,3.82389507249942,-1.517712769
0,-0.249626831,29,0,66,15,0.00245203493918529,0.0015130326552085,0.000928745614867786,0.00312513557851577,0.000404328042206664,3.31969255698613e-08,9.7061581720681e-05,0.00110308536133084,0.381688688978728,0.471587311050593,0.337676753958904,1.12961959626601,1995.052669304,2.35348700767154e-05,0.184872579030881,1.19648858877327,-0.8879552
0,0.354921173,49,16,8,0,0.00270417340422986,0.00142248169018692,0.002021690595889,0.00469307891989877,0.000577301342005407,0.00026389311625074,0.000259187942880484,3.1379817344062e-08,1.10282825134961,0.940152669732635,2.1767969221333,1.50172010205319,1.42780436116853,7949.3239726489,2.67034534452944,2.84473155424738e-05,-0.249626831
0,0.969319092,18,11,6,0,0.00163121193403357,0.00234565413959825,0.00290783226308077,0.00354796676574577,6.81357334776981e-08,0.000295103943189552,0.000451113263839379,0.00189634593115711,0.603220167568409,1.64898722829256,1.4383171534723,0.755999808718814,0.000118024554110702,1.11827071271218,1.74048707214515,60432.0257943108,0.354921173
0,1.574380981,44,40,17,0,0.000989133240884136,0.00164670914270926,0.00319279685008702,0.00710806791798375,0.000144402398822391,0.000285933611448399,0.00072358764679201,6.06579461559978e-08,0.606379355279887,0.70202555223734,1.09799897697824,2.00342009587276,2119.33432652715,0.968925078933078,1.60400437050693,3.19867515516989e-05,0.969319092
0,2.194501709,35,48,0,12,0.0011425835861759,0.00136280814362207,0.00379511888875958,0.00851137954192369,2.10827128765359e-08,0.000190647180414714,0.00100762591907981,0.00801894943531983,1.15513617271076,0.827594933601876,1.18865028592601,1.19742518503368,0.00014599974133717,0.666753304898256,1.39254162719204,132199.488170882,1.574380981
0,2.718838379,73,41,0,1,0.00101601639630098,0.00127747469173133,0.00667136120328839,0.0119287085259925,0.000103592122782978,0.000185507093605318,0.00303030831611599,0.0109645647789126,0.889227194048425,0.937384104805869,1.75787937053769,1.40150118641007,4913.60497055725,0.973038747291125,3.00737432288697,1.36733182661294,2.194501709
0,3.326691895,67,60,11,0,0.000929692949195713,0.00102862168172279,0.0126162816125635,0.0116302104103901,4.90637928083706e-05,0.000136701895833392,0.0075330544459842,0.0156447942003103,0.915037348393644,0.805199264126889,1.89111055871848,0.974976493477735,0.473624745688023,0.736909264096589,2.48590363096765,1.42685045104561,2.718838379
0,2.924615479,146,92,29,0,0.000618544306907759,0.00048197895787377,0.00270571847995284,0.0021214116251734,5.5651893509366e-05,2.41973188234077e-05,0.000471265093200922,1.08781309075491e-08,0.74964792577651,0.546143512021494,0.318406449103358,0.0915323286054374,0.835391740630384,0.457561627068055,0.0894292299870015,3.95883381073057e-07,3.481588135
0,2.382180664,319,42,31,0,0.00055710358010329,0.000643268087639863,0.00143820250616161,0.0020255305973647,3.45011316819479e-05,2.96227939577949e-05,0.000226673489300682,0.00111877820187411,0.900668834684413,1.33463935952228,0.531541812948211,0.954803194876966,0.619945333506782,1.22421802902968,0.480989346698845,102846.547020106,2.924615479
0,1.781421143,40,27,0,34,0.00152626404323897,0.0010716010332033,0.00347326131489549,0.00443555267982104,3.92149844194986e-08,0.000169650232430683,0.00083300069793353,2.38893872718881e-08,2.7396414199241,1.66587003738205,2.41500157315482,2.18982260035562,0.00113662893092916,5.72701658973802,3.67489246538468,2.13531039770618e-05,2.382180664
0,1.204786743,69,33,8,0,0.00115642561762869,0.000919538359697607,0.00281854319471997,0.00324896285445559,7.79131474617827e-05,1.2183388201197e-08,0.000384330979996007,7.41846976629638e-08,0.757683850806426,0.858097679272353,0.811497592372999,0.732482080358625,1986.82081900924,7.18147451178709e-05,0.461381342115845,3.10534116336507,1.781421143
0,0.602235291,16,1,0,26,0.00210302357568818,0.00103765005385929,0.00145091794489926,0.00274524652145432,5.27023012145286e-08,2.50130103795757e-08,0.000141459477908325,1.09278396167553e-07,1.81855498843111,1.12844672863949,0.514775841511774,0.844960882728936,0.000676423722201439,2.05304222163077,0.368066810304479,1.47305845558645,1.204786743
0,0.035041149,30,0,5,3,0.00205260876178823,0.00111460344429331,0.00124381795748121,0.00206887690665735,6.56842010318452e-08,0.000211127575983175,0.000150089284498038,6.04235107033868e-08,0.976027461373823,1.0741612166335,0.857262784469573,0.753621538353264,1.24632510380283,8440.71036549729,1.06100550289961,0.552931895255318,0.602235291
0,-0.584353394,55,0,42,40,0.00478218712411402,0.00503743482626622,0.00105869970939467,0.0016768065484534,0.00149584785563512,0.0012065528888447,8.50912558983887e-05,0.000460925781051117,2.32980936900405,4.51948614734464,0.851169339553988,0.810491210500575,22773.3280170357,5.71480481991062,0.566937581073624,7628.25224296809,0.035041149
0,-1.148758789,0,4,100,13,0.00399212085107305,0.0028043165575985,0.000973686029097738,0.00169473312157845,7.52251618273827e-08,0.000867370357081844,7.33493304384006e-05,0.000444000188626502,0.834789761977927,0.556695352756966,0.919699911558926,1.01069090119047,5.02893135448209e-05,0.718882997257063,0.862007848679425,0.963279137074918,-0.584353394
0,-1.755167603,12,0,67,52,0.00696020628605894,0.00548736774889661,0.00106088774854484,0.00101732875017243,9.79008148212395e-08,3.73404712861328e-08,6.31703293216129e-05,0.000180657718870336,1.74348586771568,1.95675760428265,1.08955835540529,0.600288468561292,1.30143707827296,4.30502045421059e-05,0.861225711864731,0.406886581353025,-1.148758789
0,-2.311436279,0,6,104,2,0.0070296070011777,0.00461262568976505,0.000651427636206249,0.00133631538490906,1.98960024454078e-07,0.00151997490817085,4.92316451857319e-05,3.28264498865098e-08,1.00997107158415,0.840589860355642,0.614040116025259,1.3135531505254,2.03226116981116,40705.8308537023,0.779347610095297,0.000181705216316112,-1.755167603
0,-2.886272461,7,0,61,64,0.0155806703217289,0.00697083473340948,0.000704327223033352,0.00117673308820568,0.01607156425053,0.0056528794509107,2.50662560788392e-05,0.000196850543036402,2.21643547343665,1.51125090181869,1.08120562267695,0.880580364107511,80777.8562282974,3.71906103220705,0.509149267392425,5996.7052092739,-2.311436279
0,-3.400894043,18,0,127,70,0.0273176943568645,0.0171397407274316,0.000466710238129789,0.00104994085403737,0.0707085161634245,0.0689564901276207,3.10160124787166e-05,0.000170167648157773,1.75330674436819,2.45877880955706,0.662632683882061,0.892250642529605,4.39960386314559,12.1984717216129,1.2373611911234,0.864450996847416,-2.886272461
