-2.961823242,-1.734614067
-2.22776123,-2.06184728
-1.532804688,-1.977588423
-0.802784607,-1.023744755
-0.079672562,-0.178031067
0.634703857,0.516392197
1.353545898,1.482731153
2.076625488,2.038466573
2.7722229,1.838686667
3.403118896,3.040308864
3.545604736,3.283535128
2.864425781,2.475515329
2.157925293,2.681526174
1.425912598,1.509497406
0.690361084,0.357842693
-0.027104458,0.870103191
-0.734056946,-0.334056771
-1.461076538,-2.331855309
-2.159768799,-1.825028786
-2.826306396,-2.588847421
-3.383682861,-3.433011637
-3.46144751,-3.378300662
-2.77650293,-2.768483997
-2.053274902,-1.878507435
-1.334312622,-1.983808539
-0.610754333,-1.165402829
0.11977005,-1.063656777
0.854503845,0.175153782
1.580327148,2.054880755
2.323525391,2.215151299
3.119537109,3.023716292
3.484949219,3.061287377
2.756519775,2.660008642
2.01496936,2.300985821
1.277273315,1.756484352
0.551282104,0.177304672
-0.194513,-0.234152562
-0.920638123,-0.687593442
-1.673930664,-1.642271993
-2.441157959,-2.43115369
-3.174414063,-3.221066316
-3.463045166,-3.165412968
-2.762956543,-2.867076209
-2.033975342,-1.881183267
-1.297240112,-1.943778817
-0.540653809,-0.475507592
0.216671066,0.244230698
0.972833374,0.769893519
1.729887207,1.255656985
2.466490723,1.787258004
3.196695801,2.958938507
3.438062256,3.238139697
2.706308838,2.848057389
1.961988647,1.247416705
1.201567261,1.183123599
0.437452332,0.412408607
-0.321133911,-0.180884521
-1.079394287,-0.868213643
-1.828908691,-1.68495303
-2.565765625,-2.387994241
-3.251468262,-3.243237829
-3.432651611,-3.051527156
-2.730344238,-2.734919088
-1.994646851,-1.934892517
-1.267572021,-1.256662716
-0.530466125,-0.274851737
0.206867096,0.16988949
0.952241089,0.572193287
1.712154297,1.885925589
2.449648438,1.872439035
3.179863281,2.812965598
3.514581543,3.027076786
2.799056885,3.04213955
2.053022217,2.096279184
1.29775061,0.753951511
0.539427673,0.139241399
-0.238369934,-0.286688823
-1.006428833,-0.844451561
-1.778276245,-1.747188815
-2.518626465,-2.165245915
-3.227963867,-3.189530324
-3.458871094,-3.537693567
-2.766681885,-2.918155081
-2.025874146,-2.164246298
-1.294005493,-1.921615001
-0.556759644,-0.127559245
0.19899118,0.238201122
0.948752563,0.710484847
1.703194336,1.741680185
2.451479492,3.004335478
3.224802734,2.944542792
3.481123779,3.536411372
2.754814209,2.89584963
1.998323486,2.144792866
1.242074097,1.574227546
0.456084045,0.747159525
-0.309393036,-0.150263148
-1.056359253,-0.604131103
-1.802449829,-2.429945749
