,0,1,2
0,10.0,-3.5065722559156614,-3.485869629
1,20.0,-3.529226607299694,-3.526248047
2,21.0,3.0650519933913754,3.182733398
3,24.0,-3.4184212551067006,-3.474699463
4,26.0,-2.33629544747018,-2.345666016
5,31.0,2.888431045077891,3.549645996
6,32.0,-3.2268571756448265,-3.51395459
7,39.0,3.3743204657091574,3.613396729
8,48.0,-3.499693292994057,-3.466349609
9,51.0,3.599106685527632,3.604991211
10,54.0,-3.4955056734972954,-3.551371582
11,56.0,0.11851838119254311,-2.392626221
12,59.0,3.469143285710316,3.590849609
13,4.0,-3.507293233267007,-3.532651367
14,5.0,3.3748968243376027,2.991229736
15,9.0,2.68594180101968,2.974489014
16,19.0,3.5609252475473196,3.615108887
17,22.0,-3.0992201991102153,-3.497536377
18,29.0,3.371437838978597,3.636973877
19,30.0,-3.597220769210349,-3.478996582
20,34.0,-3.2843120258351237,-3.479351074
21,36.0,-2.6728170066831005,-2.292967285
22,42.0,-3.549380867696907,-3.466015625
23,49.0,3.51360133130629,3.553402832
24,50.0,-3.5318850250062424,-3.550379883
25,62.0,-3.538029104153914,-3.509765869
26,8.0,-2.7835682532612,-2.306717773
27,11.0,3.5247600319206684,2.487635986
28,13.0,3.3144554716144534,3.441840088
29,14.0,-3.558265104058913,-3.46712085
30,15.0,3.322816034332476,3.538262451
31,25.0,3.6134417673795087,3.681315186
32,28.0,-3.1280956757982206,-3.416351074
33,33.0,3.539827645013767,3.541865234
34,40.0,-3.547163799794916,-3.518268066
35,43.0,3.5674752091618593,3.499559814
36,44.0,-3.5931680927509144,-3.487868896
37,47.0,3.295399317046183,3.056662598
38,57.0,3.372418740955872,3.631056396
39,0.0,-2.327167934792444,-2.130863281
40,1.0,3.509869893466136,3.481588135
41,6.0,-3.5046418459092727,-3.502730957
42,7.0,3.6121662011514424,3.503334229
43,16.0,-2.572270536941547,-2.869280273
44,18.0,-3.4763332389140875,-3.61321582
45,27.0,3.2682361496188075,3.555669189
46,35.0,3.4346756244445125,3.531896729
47,38.0,-2.769660757686997,-3.435399658
48,41.0,3.469588132738107,3.48613916
49,55.0,3.538070411401177,3.604881348
50,58.0,-3.524794901880302,-3.560491211
51,60.0,-3.494644925745603,-3.502147949
52,2.0,-3.122579137962439,-3.543046387
53,3.0,3.548489610352819,3.588000977
54,12.0,-3.175621833476488,-3.467996582
55,17.0,3.648683513219622,3.561905029
56,23.0,3.5517676888118745,3.212949707
57,37.0,3.4139223996319505,3.0788479
58,45.0,3.3195605886069943,2.40816748
59,46.0,-2.5700409947269454,-2.343896729
60,52.0,-0.23127995569437726,-3.509603516
61,53.0,2.6382329060311895,3.485342529
62,61.0,3.545733927745374,3.576541016
63,63.0,3.426299269535447,3.432681152
