,0,1,2
0,10.0,-3.3277031513056903,-3.485869629
1,20.0,-3.3560869551746673,-3.526248047
2,21.0,2.8515503049173088,3.182733398
3,24.0,-3.2678648317350096,-3.474699463
4,26.0,-2.3725842258116625,-2.345666016
5,31.0,2.6432062766130304,3.549645996
6,32.0,-3.246584361403206,-3.51395459
7,39.0,3.216281701242025,3.613396729
8,48.0,-3.3174512021765294,-3.466349609
9,51.0,3.325426019939134,3.604991211
10,54.0,-3.326160899973299,-3.551371582
11,56.0,1.764968427400866,-2.392626221
12,59.0,3.30985574668128,3.590849609
13,4.0,-3.500670690304484,-3.532651367
14,5.0,3.423421748862043,2.991229736
15,9.0,2.0415580966936377,2.974489014
16,19.0,3.536608778810059,3.615108887
17,22.0,-3.135573563239743,-3.497536377
18,29.0,3.4104406704803036,3.636973877
19,30.0,-3.561249672672159,-3.478996582
20,34.0,-3.2825685551780004,-3.479351074
21,36.0,-2.749626118656191,-2.292967285
22,42.0,-3.546431796431795,-3.466015625
23,49.0,3.553249252400387,3.553402832
24,50.0,-3.5384958125197765,-3.550379883
25,62.0,-3.5296383490120364,-3.509765869
26,8.0,-2.3670958010927916,-2.306717773
27,11.0,3.477524084108828,2.487635986
28,13.0,3.4263825994082366,3.441840088
29,14.0,-3.491555361354382,-3.46712085
30,15.0,3.478852201027202,3.538262451
31,25.0,3.6015428061508996,3.681315186
32,28.0,-2.8643294826726917,-3.416351074
33,33.0,3.5447267638554893,3.541865234
34,40.0,-3.471979800602147,-3.518268066
35,43.0,3.503884256838576,3.499559814
36,44.0,-3.538061588999767,-3.487868896
37,47.0,3.3013471648072397,3.056662598
38,57.0,3.3888606082883213,3.631056396
39,0.0,-2.325330839157906,-2.130863281
40,1.0,3.530442400732391,3.481588135
41,6.0,-3.5005083444009215,-3.502730957
42,7.0,3.638924211116318,3.503334229
43,16.0,-2.418748112925213,-2.869280273
44,18.0,-3.4651996049950133,-3.61321582
45,27.0,3.3128784269063147,3.555669189
46,35.0,3.5271877565967764,3.531896729
47,38.0,-2.802097264172377,-3.435399658
48,41.0,3.437780279470626,3.48613916
49,55.0,3.535430240149007,3.604881348
50,58.0,-3.5175174443300237,-3.560491211
51,60.0,-3.50508699158437,-3.502147949
52,2.0,-3.116231032284491,-3.543046387
53,3.0,3.623065790885805,3.588000977
54,12.0,-3.1581086010707713,-3.467996582
55,17.0,3.659232088417541,3.561905029
56,23.0,3.4410139251199428,3.212949707
57,37.0,3.3647187454157272,3.0788479
58,45.0,3.2569301509844175,2.40816748
59,46.0,-2.789646157542791,-2.343896729
60,52.0,-2.613632878147314,-3.509603516
61,53.0,2.4985058557502713,3.485342529
62,61.0,3.3886643544060417,3.576541016
63,63.0,3.433220056663313,3.432681152
