-2.130863281,1,0,49,43,0.00485800807484889,0.00503366195983603,0.00115001347994653,0.00155760385029183,1.74986774398922e-07,4.65753721711366e-08,0.000107463984947629,0.000540335944668565
3.481588135,178,67,0,1,0.000825113077271642,0.000882513382040876,0.00849768742929743,0.0231766377791833,6.661772052878e-05,5.28831907921524e-05,0.00526969865746826,0.027478119637312
-3.543046387,9,0,102,72,0.0310498428501184,0.0597443348921222,0.00105333919551052,0.00109063387865156,3.66873688677153e-07,7.87133210802622e-08,2.51023384831712e-08,0.000436854839111799
3.588000977,87,75,23,0,0.000708249127031788,0.000674961020412714,0.00696339754455966,0.0112986597714631,4.84375055272276e-05,3.95864582625624e-05,0.00196200738630922,0.00575732087547227
-3.532651367,16,0,92,65,0.0228235774522463,0.0519314830887352,0.000830256765849478,0.00132418753281979,3.25870115784207e-07,8.93967204827734e-08,1.57366501270158e-08,0.00030393833986651
2.991229736,119,58,0,25,0.000915284990451656,0.000394164293751839,0.00676764399701327,0.0050432427175373,0.000102769345987543,2.12884200931786e-05,0.00217439540086654,0.00234505692086663
-3.502730957,0,11,88,62,0.0170900692762813,0.0220521052956563,0.000332846847385081,0.000877155039913101,5.29378416014336e-08,2.20792681954326e-08,1.54027349691774e-05,0.000125502847114563
3.503334229,98,48,0,1,0.000658355681042719,0.000745547367618104,0.00595689282251714,0.0134120436765413,3.84333604586198e-08,5.90971032299328e-05,0.00147129204609645,0.0127241931048699
-2.306717773,22,0,65,30,0.00750729512681992,0.00297369449597908,0.00121574232756252,0.00175767239111353,0.00423060103293091,0.00119752424046201,4.81989073004639e-05,1.41203966730562e-08
2.974489014,181,150,53,0,0.00102857106041229,0.000498452275173606,0.00540912942447405,0.00383187563854828,6.85441742718845e-05,3.67428406471944e-05,0.00188353382200396,0.00132757301251926
-3.485869629,27,0,277,57,0.0219188962061237,0.0226074692589547,0.000411995559941217,0.000704004469194207,5.66351108797259e-07,8.3179517401721e-08,1.37008830413874e-08,0.000110021648303265
2.487635986,61,67,9,0,0.000963988533179863,0.0017132202950356,0.00383525600986811,0.00983912350763413,2.35517406358037e-08,0.000244868431829355,0.00139347825689648,0.00693144695403254
-3.467996582,7,0,84,134,0.0168299024055916,0.099906015105551,0.00163598001681456,0.00234905054334446,0.0381333715803879,4.76145610461155e-08,1.86157092520361e-08,7.57568063008638e-08
3.441840088,214,58,0,44,0.00085485842147239,0.000613470645732143,0.00677431178229828,0.0140882465186856,6.55562901867593e-05,3.13915613689448e-05,0.00209572048463555,0.0113444934437064
-3.46712085,31,0,99,83,0.0112702049261899,0.0219367941259579,0.000567406650132394,0.00065387856364978,0.0149251484613607,2.6067568828555e-08,3.45399178956057e-05,9.28378630655472e-05
3.538262451,59,44,0,28,0.000586067994193624,0.00074410461613334,0.0083583074308119,0.0174628496720388,3.60707346948178e-05,5.34824594837399e-05,0.00313652254150751,0.0181397520666101
-2.869280273,10,0,47,42,0.0138413590259234,0.00535521148632511,0.000284753552806025,0.000891213358816246,0.0165206970331898,0.00230907711637535,1.74401302639431e-08,8.66474212736853e-05
3.561905029,94,94,0,42,0.000553189822542241,0.000531110472115817,0.00447367033728939,0.00902013758496323,2.59293605588637e-08,9.96952058029462e-09,0.000947522399154742,0.00541325931784161
