,0,1,2
0,1.0,1.640625,1.6572186501853257
1,1.0,1.90185546875,1.7181462966674976
2,1.0,1.573974609375,1.6275663461887515
3,1.0,2.220703125,1.8393860324702376
4,1.0,1.59619140625,1.5982097614004414
5,1.0,2.18408203125,1.7296967053563588
6,1.0,1.80517578125,1.7296967053563588
7,1.0,1.901123046875,1.6814548910827813
8,1.0,1.509033203125,1.6990184425072565
9,1.0,1.888916015625,1.7119835719268537
10,1.0,2.0302734375,1.9311769707642408
11,1.0,1.817138671875,1.707085665083063
12,1.0,1.926513671875,1.7402478494137448
13,1.0,1.766357421875,1.7402478494137448
14,1.0,2.384033203125,1.7255481233074355
15,1.0,1.6220703125,1.7402478494137448
16,1.0,2.409423828125,1.7402478494137448
17,1.0,1.8310546875,1.912134754271398
18,1.0,2.4013671875,1.599078711252721
19,1.0,1.505126953125,1.8056359718223507
20,1.0,2.148193359375,1.7402478494137448
21,1.0,1.634765625,1.66649497132658
22,1.0,1.530029296875,1.7146231544543058
23,1.0,1.7421875,1.8520194162701773
24,1.0,1.545166015625,1.705585138792377
25,1.0,1.8037109375,1.7146231544543058
26,1.0,1.553466796875,1.7100215053948011
27,1.0,1.6494140625,1.7402478494137448
28,1.0,1.481201171875,1.7129763397020523
29,1.0,1.87353515625,1.804664208665799
30,1.0,1.545654296875,1.7085998457531042
31,1.0,1.80322265625,1.8182308445794435
32,1.0,1.701904296875,1.7062026324805133
33,1.0,1.376708984375,1.6231587964243412
34,1.0,1.727783203125,1.8264354478490463
35,1.0,1.68359375,1.8082804775398726
36,1.0,1.617431640625,1.837755827960964
37,1.0,2.515380859375,1.796757875172361
38,1.0,1.498779296875,1.7822938524623055
39,1.0,2.4326171875,1.8844836608703626
40,1.0,1.65087890625,2.185769677703212
41,1.0,2.2978515625,1.7491844336208986
42,1.0,1.517333984375,1.8804009380841207
43,1.0,1.9814453125,1.8517820631088915
44,1.0,1.52099609375,1.8091725151452875
45,1.0,1.432861328125,2.166613294698803
46,1.0,1.697998046875,1.716170284012583
47,1.0,1.676025390625,1.7408068152401357
48,1.0,1.656982421875,1.7146231544543058
49,1.0,2.073974609375,1.876210199417782
50,1.0,1.6650390625,1.7097566601898273
51,1.0,1.825927734375,1.8320208904865922
52,1.0,1.680419921875,1.6179516510101974
53,1.0,1.87646484375,1.8082804775398726
54,1.0,1.642578125,1.7251865262692634
55,1.0,1.9619140625,1.7680343401489484
56,1.0,1.62744140625,1.536868688595115
57,1.0,1.572509765625,1.7361869225044209
58,1.0,1.71484375,1.5601734080106628
59,1.0,2.159912109375,1.779580904077242
60,1.0,1.7138671875,1.6740691082190657
61,1.0,1.889404296875,1.821268211800354
62,1.0,1.563232421875,1.6730677904058942
63,1.0,2.09521484375,1.6540625279437784
64,1.0,1.551025390625,1.7208029118069552
65,1.0,1.9130859375,1.7060518634320905
66,1.0,1.6513671875,1.747008896864693
67,1.0,1.8935546875,1.7248581535803889
68,1.0,1.510986328125,1.5816322940546583
69,1.0,1.5771484375,1.8353417731759503
70,1.0,2.245849609375,1.5831869061769301
71,1.0,1.551513671875,1.6817580312372689
72,1.0,1.620849609375,1.7155341483423587
