,0,1,2
0,1.0,2.153564453125,2.2383119193837047
1,1.0,1.939208984375,2.247807290405035
2,1.0,2.333740234375,2.4746682848781347
3,1.0,2.09765625,2.0488587943837047
4,1.0,1.836669921875,2.5703431693837047
5,1.0,1.969482421875,2.130936808884144
6,1.0,2.5419921875,2.435624308884144
7,1.0,1.853759765625,1.8290004441514611
8,1.0,2.472412109375,2.407125444151461
9,1.0,2.361083984375,2.380936808884144
10,1.0,2.31201171875,2.2275697318837047
11,1.0,1.9013671875,2.239994790405035
12,1.0,2.530029296875,2.305562944151461
13,1.0,1.948486328125,2.344625444151461
14,1.0,2.573486328125,2.165776040405035
15,1.0,2.305908203125,2.7529603568837047
16,1.0,2.205078125,2.313375444151461
17,1.0,2.26025390625,2.584061808884144
18,1.0,1.987548828125,2.1074525443837047
19,1.0,1.599853515625,1.3055629441514611
20,1.0,2.203857421875,2.407125444151461
21,1.0,1.880126953125,2.1133119193837047
22,1.0,2.19384765625,2.435624308884144
23,1.0,2.718505859375,2.044999308884144
24,1.0,2.312255859375,3.302811808884144
25,1.0,2.054931640625,2.169999308884144
26,1.0,2.800048828125,2.286869790405035
27,1.0,1.8759765625,2.188375444151461
28,1.0,2.201416015625,2.802811808884144
29,1.0,2.074462890625,3.4629495348781347
30,1.0,2.09228515625,2.125875444151461
31,1.0,2.218505859375,2.306401040405035
32,1.0,2.5380859375,2.490311808884144
33,1.0,2.47802734375,2.4512307848781347
34,1.0,2.39013671875,2.383687944151461
35,1.0,2.781494140625,2.204000444151461
36,1.0,2.194091796875,1.7559368088841438
37,1.0,2.566162109375,2.1856057848781347
38,1.0,1.83154296875,2.013749308884144
39,1.0,1.676025390625,1.7793557848781347
40,1.0,2.977294921875,3.1035745348781347
41,1.0,1.801513671875,1.9824993088841438
42,1.0,2.34716796875,2.240311808884144
43,1.0,2.182373046875,2.1231057848781347
44,1.0,2.124267578125,3.6973245348781347
45,1.0,1.7001953125,2.5957620348781347
46,1.0,2.4423828125,2.2978822318837047
47,1.0,1.800048828125,2.220463540405035
48,1.0,1.838134765625,2.302811808884144
49,1.0,1.48291015625,2.075932290405035
