,0,1,2
0,1.0,2.10791,2.6753702474398886
1,1.0,2.160889,2.7636468834592876
2,1.0,2.279541,2.788288000300444
3,1.0,3.083496,2.9006613683450517
4,1.0,2.808594,2.883905846038213
5,1.0,2.792236,2.9153601264904516
6,1.0,2.412598,2.9124542268742966
7,1.0,2.815186,2.7684019880243587
8,1.0,2.456055,2.9480629476892872
9,1.0,2.229492,4.75210312169058
10,1.0,4.192139,2.9755326011819325
11,1.0,1.956055,2.514102699052242
12,1.0,2.443359,2.753437657345221
13,1.0,2.245117,2.738147008179173
14,1.0,2.488037,3.200156559816093
15,1.0,2.728027,3.1372704649205336
16,1.0,2.494141,3.097734800208564
17,1.0,2.237305,3.075423971719658
18,1.0,2.663818,2.6753718159255206
19,1.0,2.231201,3.2514523631309946
20,1.0,1.94873,2.5230443128169204
21,1.0,2.005371,2.6753702474398886
22,1.0,1.844238,2.7978590457506223
23,1.0,2.025146,2.4530738457728942
24,1.0,2.156494,2.460925254611281
25,1.0,2.417236,2.405820386276076
26,1.0,2.98877,2.874900239369791
27,1.0,2.30835,2.966978089766837
28,1.0,2.716797,3.028700210367865
29,1.0,2.43335,2.9480629476892872
30,1.0,2.455078,2.777961468849831
31,1.0,2.432373,2.5943253218222693
32,1.0,2.304932,2.5607170335202336
33,1.0,2.027588,2.7838465583739804
34,1.0,2.511475,2.4041110300612276
35,1.0,2.630859,2.5318044173398024
36,1.0,2.462158,3.2972628753261155
37,1.0,2.74707,2.9403629125315636
38,1.0,2.650635,2.6680781997408434
39,1.0,2.354248,2.9259632410710568
40,1.0,2.20459,2.9480629476892872
41,1.0,2.970215,2.4446678690399866
42,1.0,2.416748,2.9690846395049535
43,1.0,2.404785,2.8476259455119357
44,1.0,2.34375,2.9455056087532006
45,1.0,2.04541,2.788288000300444
46,1.0,2.367188,2.8384178970903147
47,1.0,2.340332,2.830707449946577
48,1.0,2.565674,3.3127110089273235
49,1.0,2.924316,3.200156559816093
50,1.0,2.859863,3.255645840583405
51,1.0,2.348633,2.91573355610794
52,1.0,2.595947,2.810311631347274
53,1.0,2.399658,3.2087118599172606
54,1.0,2.399414,3.3422111663472673
55,1.0,1.741211,2.7184083062564564
56,1.0,1.809326,3.0405747439295068
57,1.0,2.050293,2.529147646355723
58,1.0,2.133057,2.883905846038213
59,1.0,2.114502,2.6092134344591047
60,1.0,2.467041,2.9153601264904516
61,1.0,2.453369,3.1172719186760185
62,1.0,2.349609,2.8103877069186747
63,1.0,2.683105,2.8785616617268213
64,1.0,2.368652,2.7432717946537495
65,1.0,2.650391,2.7242992571083997
66,1.0,1.761475,2.421254718325398
67,1.0,1.982178,2.788288000300444
68,1.0,2.141846,2.793465427651509
