-2.586708252,-3.402628507
-1.820965332,-1.815230446
-1.0208125,-1.006993453
-0.285888916,-0.274807
0.48871637,0.584788759
1.239986694,1.296201974
1.997102295,1.603546569
2.705403809,2.045337385
3.395949219,2.892009442
3.492710449,3.470719533
2.775761963,2.656312915
2.032264526,2.302494063
1.273624634,1.471650064
0.545454163,0.686864443
-0.209688766,-0.434299236
-0.944560425,-0.945910422
-1.686223267,-2.053869063
-2.398613281,-2.459191471
-3.129235352,-2.931964604
-3.297313232,-3.588719405
-2.574861572,-2.028997088
-1.836920044,-2.300021739
-1.095456665,-0.88607708
-0.353863647,-0.733809993
0.395632263,1.345003447
1.125156494,1.212743839
1.867783081,1.900896539
2.604882813,2.645448563
3.305931396,3.084990064
4.453791016,3.517507346
2.726511719,2.957064916
1.987106445,2.168283753
1.231759766,1.6461937
0.481678223,1.409288245
-0.262992523,0.016317701
-1.020728943,-0.515584952
-1.763287109,-1.750102705
-2.497167236,-1.95145003
-3.206822998,-2.909161802
-3.412116943,-3.404644059
-2.668372314,-2.63358697
-1.928637817,-2.066965549
-1.213335205,-1.187147083
-0.492045227,-1.076735305
0.237922989,-0.01507761
0.958521423,0.69213287
1.676900513,2.129200531
2.388059082,2.600008857
3.123415283,2.873587558
3.388180664,3.432860732
2.694373535,2.337216498
1.966033813,2.160401995
1.214590576,1.294641433
0.493039185,0.483045017
-0.248881119,-0.105331793
-1.009722595,-1.620237349
-1.772570923,-2.765855246
-2.488949707,-2.604607501
-3.2276521,-3.21132893
-4.251782715,-3.250858971
-2.531378662,-2.804651616
-1.810981812,-1.876739428
-1.070306641,-1.338492793
-0.329661011,-1.060068857
0.435433716,0.933347844
1.172434448,0.733117532
1.916292847,0.596641949
2.637437988,2.247497204
3.336870605,2.856526779
3.394712891,3.527935901
2.690855225,3.011411431
1.944990479,2.534688661
1.208814453,1.617239166
0.454141022,1.372827014
-0.287021057,-0.569974539
-1.013891846,-1.716877877
-1.73849939,-2.0227869
-2.45346875,-2.878548624
-3.177383545,-2.904002443
-3.363404053,-3.430842967
-2.627847412,-2.636946558
-1.880368042,-2.732967228
-1.130283691,-1.59667319
-0.393103302,-1.356197775
0.33344165,0.840875794
1.043163086,0.474909732
1.801568481,1.730463745
2.511006592,2.636082041
3.234856689,3.120770308
3.459805908,3.512678512
2.753776855,2.412363328
2.011551392,2.298054523
1.246990845,1.434628557
0.5228125,0.53775273
-0.220780365,0.141507796
-0.947630859,-0.628584725
-1.66144397,-2.000206565
-2.381022217,-2.180175336
-3.124130371,-3.015079472
-3.429202515,-3.44613461
-2.716874349,-2.771600527
-1.978032104,-2.552077899
-1.265969849,-1.334798495
-0.544477723,-0.988467613
0.155804337,0.156832883
0.875650146,1.069912171
1.591002441,2.03918077
2.291613037,2.000582817
3.034487061,2.676960666
3.442980143,3.384101755
2.754393311,2.900477164
2.048652832,1.83182349
1.329968018,1.109314441
0.612703552,0.417256421
-0.09512426,-0.047248856
-0.803100586,-1.10533078
-1.486990967,-1.790521999
-2.195172852,-2.228445071
-2.915104248,-2.690934189
-3.433481201,-2.616294194
-2.694132324,-2.96393152
-1.952839478,-2.353157004
-1.227400391,-1.384946452
-0.502293945,-0.864362619
0.231207825,0.307790795
0.958650879,0.770106995
1.673102661,2.007543762
2.392021729,2.351604363
3.132433838,2.981595329
3.46777002,3.526386496
2.762697998,2.799963222
2.02781958,2.159380245
1.294875732,1.586261981
0.548088806,0.634771664
-0.193232132,-0.087622598
-0.923661987,-0.938736949
-1.653359131,-2.149237945
-2.379378906,-2.441659673
-3.161125244,-3.102078686
-3.444697021,-3.430105012
-2.743743408,-2.690569689
-2.02514502,-2.115733717
-1.306247437,-2.013290863
-0.585972717,-1.388406462
0.129956741,0.322718115
0.857103699,1.015039137
1.571093035,2.055211195
2.294911377,2.161377347
3.038391602,2.660693387
3.533328857,4.091063171
2.838796631,2.521094823
2.120612305,1.975223548
1.418169434,1.454781671
0.703652588,0.790527369
-0.002264977,0.229420856
-0.714789429,-0.711696155
-1.397314331,-1.061695705
-2.104044189,-1.57800033
-2.802465332,-2.415062803
-3.408836182,-3.635110719
-3.437998291,-3.369524417
-2.797017578,-2.853888058
-2.153020752,-1.894389782
-1.456512451,-1.911177679
-0.776554749,-1.332593716
-0.128205307,-0.548467099
0.545451355,0.311177592
1.232789429,1.391373731
1.902041016,1.990346628
2.608017578,2.052247751
3.288825439,2.926999273
-1.551010986,3.113763636
-0.989383118,-0.782334844
-0.549035095,-0.770982733
-0.030997141,-0.08554636
0.463988129,0.361501133
0.994023926,0.592434211
1.437912964,1.725798025
2.023115601,2.176579825
2.409038818,2.439982281
2.985956787,2.835762477
3.385777344,2.982950099
3.690507813,3.53320576
3.102243652,3.049726503
2.675796875,2.932626381
2.178210205,2.221764246
1.725067383,2.141941764
1.250899048,1.560314266
0.731942078,1.877066102
0.20045697,1.41512249
-0.345213409,0.666976101
-0.829333679,-0.846592904
-1.292547119,-0.718438685
-1.862606812,-1.365041108
-2.343214844,-2.046511465
-2.846911865,-2.76618542
-3.325896484,-2.904921275
-3.397007324,-3.391242713
-3.020354492,-2.539918315
-2.452986084,-2.787406322
-1.987913086,-1.725596927
-1.414174805,-1.53842623
-0.893802551,-1.319283288
-0.381479126,-0.56425136
0.114527702,0.04579314
0.638129639,0.510331943
1.137536255,1.835072701
1.678905762,2.370680437
2.155716797,2.077456248
2.69985791,2.465011728
3.228870361,3.078063706
3.537455566,3.299166503
3.195410156,3.479132627
2.652574707,3.08854383
2.168966797,2.330963035
1.678870117,2.543784492
1.153985229,1.559558236
0.637723328,1.217737104
0.087137291,0.505156832
-0.393364594,0.240191311
-0.940882324,-0.25483522
-1.41238501,-1.511973667
-1.931899048,-1.565890546
-2.357549561,-2.068011661
-2.917228516,-2.613184305
-3.357255371,-3.326094363
-3.063520264,-2.822485373
-2.637132568,-2.052188913
-2.09715625,-1.568153053
-1.606669067,-1.444483565
-1.086087402,-0.49678604
-0.589146301,-0.662397035
-0.080585716,0.258479978
0.358633453,1.454928153
0.918861755,0.936277738
1.32316333,1.392494562
1.850354492,1.81662475
2.305086182,2.661943889
2.856883057,2.508885797
3.270182129,3.474372435
3.509584473,3.478334903
3.077741455,3.151185024
2.599607422,2.517840168
2.119439209,2.025866774
1.630819946,1.242963509
1.135147949,0.610479325
0.613228333,0.88433065
0.166508682,0.461087965
-0.346096588,0.098941118
-0.791036194,-0.710566582
-1.320242798,-1.523437056
-1.76895752,-1.16992274
-2.24079248,-1.761962051
-2.756924561,-2.892157935
-3.223416748,-3.093917404
-3.469038818,-3.56598283
-3.111684082,-2.882447756
-2.597374268,-2.898303897
-2.151344727,-2.050100584
-1.661592407,-1.86694824
-1.222236084,-1.230186534
-0.736447083,-0.409291087
-0.253260757,-0.106060864
0.216244125,0.572275628
0.693407532,1.145911866
1.127994263,1.550203287
1.629788574,1.833459051
2.099735352,2.535528236
2.607768555,2.818547604
3.105993652,3.035293953
3.520990479,3.635654961
3.255733887,3.849160754
2.764633301,2.870572098
2.299366699,1.984949968
1.870600586,1.730155153
1.388094238,1.251904647
0.88141156,1.136881262
0.376948914,0.938009638
-0.101484543,0.091711973
-0.625922241,-0.572579001
-1.092337891,-0.827401427
-1.598714111,-1.785306131
-2.081356934,-1.501037872
-2.57454541,-2.083221024
-2.987340088,-2.583497185
-3.436897705,-3.380991961
-3.10916626,-3.396676177
-2.528221924,-2.419572114
-2.004530396,-2.137232143
-1.500126465,-1.377104564
-0.968474243,-0.814859805
-0.490278229,-0.311774206
