1,1.640625,1.620733548
1,1.901855469,1.591293589
1,1.573974609,1.595112833
1,2.220703125,1.915919773
1,1.596191406,1.746322725
1,2.184082031,1.782157998
1,1.805175781,1.787906051
1,1.901123047,1.716065786
1,1.509033203,1.844040463
1,1.888916016,1.630795899
1,2.030273438,2.229744801
1,1.817138672,1.494960936
1,1.926513672,1.956241665
1,1.766357422,1.984591478
1,2.384033203,1.758528188
1,1.622070313,1.854963002
1,2.409423828,1.746586654
1,1.831054688,2.117793161
1,2.401367188,1.543339496
1,1.505126953,1.643757734
1,2.148193359,1.619729348
1,1.634765625,1.655611159
1,1.530029297,1.643757734
1,1.7421875,1.654703462
1,1.545166016,1.600771494
1,1.803710938,1.596006902
1,1.553466797,1.583870721
1,1.649414063,1.709154225
1,1.481201172,1.698900533
1,1.873535156,1.868727759
1,1.545654297,1.569755907
1,1.803222656,1.855317661
1,1.701904297,1.542986812
1,1.376708984,1.564436987
1,1.727783203,1.818330476
1,1.68359375,1.772563528
1,1.617431641,1.985142672
1,2.515380859,2.024375612
1,1.498779297,1.909441363
1,2.432617188,1.794021356
1,1.650878906,1.912875176
1,2.297851563,1.474959225
1,1.517333984,1.953615241
1,1.981445313,1.555869532
1,1.520996094,1.868785582
1,1.432861328,2.247256502
1,1.697998047,1.615816554
1,1.676025391,1.798456761
1,1.656982422,1.619729348
1,2.073974609,2.037214864
1,1.665039063,1.590624397
1,1.825927734,1.795387239
1,1.680419922,1.518124812
1,1.876464844,1.927761556
1,1.642578125,1.709277874
1,1.961914063,1.930828574
1,1.627441406,1.484404396
1,1.572509766,1.684927068
1,1.71484375,1.417890679
1,2.159912109,1.711379948
1,1.713867188,1.576913864
1,1.889404297,1.936820153
1,1.563232422,1.563181864
1,2.095214844,1.773780156
1,1.551025391,1.643868044
1,1.913085938,1.757884232
1,1.651367188,1.735845489
1,1.893554688,1.731509226
1,1.510986328,1.630322681
1,1.577148438,1.720752875
1,2.245849609,1.584333354
1,1.551513672,1.485253806
1,1.620849609,1.741254372
1,1.716552734,1.718533929
1,1.63671875,1.825100753
1,1.470947266,1.993573132
1,2.114990234,1.576145113
1,1.603271484,1.876989603
1,2.050537109,1.568436489
1,1.662353516,1.729873787
1,1.669189453,1.864869156
1,1.539794922,1.564372766
1,1.940917969,2.283060507
1,1.7890625,1.549745027
1,2.046630859,1.895601614
1,1.7265625,1.455690959
1,2.068359375,1.763312706
1,1.646728516,1.448785252
1,1.853759766,1.728335231
1,1.692382813,1.600771494
1,1.625,1.740820342
1,1.497558594,1.651096811
1,1.425537109,1.954899427
1,1.640380859,1.508722602
1,2.123535156,1.901021751
1,1.637451172,1.509791942
1,2.119384766,1.891161529
1,1.607910156,1.526512219
1,1.634033203,1.58766266
1,1.696777344,1.41595062
1,1.873046875,1.698682486
1,1.698242188,1.569755907
1,1.866943359,1.607976395
1,1.466308594,2.089586355
1,1.384033203,1.607976395
1,1.704101563,1.435873707
1,2.034912109,1.736417518
1,1.516113281,1.834519377
1,2.393066406,1.531446857
1,1.433105469,1.813580308
1,2.387939453,1.838124902
1,1.645751953,1.746322725
1,1.974121094,1.619953481
1,1.592529297,1.78635237
1,1.822509766,1.520748711
1,1.494384766,1.655611159
1,1.821777344,1.55799258
1,1.852783203,1.901021751
1,1.670654297,1.545293953
1,1.807373047,1.84584814
1,1.594238281,1.540186433
1,1.815673828,1.897311897
1,1.686523438,1.610595057
1,1.951416016,1.830522105
1,1.562255859,1.883131814
1,2.025146484,1.772563528
1,1.379638672,1.699991009
1,1.303222656,1.59031939
1,1.698730469,1.868325207
1,1.861328125,1.657545028
1,1.684570313,1.960377589
1,1.968261719,1.852455232
1,1.601074219,2.009662028
1,2.233642578,1.597282246
1,1.494873047,2.183733946
1,2.393798828,2.223654838
1,1.560546875,1.872088411
1,2.285888672,1.567859284
1,1.581787109,2.666630709
1,1.463134766,2.024151894
1,1.604736328,1.665901041
1,1.952636719,1.807864891
1,1.750732422,1.907290038
1,1.806884766,1.988746033
1,1.521972656,1.527037628
1,1.576660156,1.95485486
1,1.788818359,1.610595057
1,1.625,2.149097328
1,1.651367188,1.539414184
1,2.002685547,1.924762257
1,1.588134766,1.432403079
1,1.473388672,1.782988978
1,1.496337891,1.607587688
1,1.917724609,1.70614771
1,1.426513672,1.925681997
1,2.309814453,2.104427433
1,1.432128906,1.780594466
1,2.094726563,1.830867658
1,1.694824219,1.559775679
1,1.829101563,1.72859715
1,1.583496094,1.553414081
1,2.002929688,1.687355976
1,1.698974609,1.62300082
1,1.593505859,1.529104983
1,1.525878906,1.808093199
1,1.638916016,1.542859038
1,1.724609375,1.876203703
1,1.631591797,1.604685074
1,2.010986328,1.621512717
1,1.713378906,1.612927193
1,1.910400391,1.824050075
1,1.611083984,1.576913864
1,1.802978516,1.924224688
1,1.404541016,1.484404396
1,1.656494141,1.821857118
1,1.478759766,1.936161026
1,1.713378906,2.021204442
