-1.517712769,0.674603029776817,0.708061947086329,0.995303040197599,0.788727587343703,9191.40783572628,1.6830394288513,0.159724395371345,0.446201200613692,-2.130863281
-0.8879552,1.96024720946814,0.90018316894558,2.40290914489024,2.25191815356134,0.000126006292918202,17994.3198280869,30.5872667664026,3.82389507249942,-1.517712769
-0.249626831,0.381688688978728,0.471587311050593,0.337676753958904,1.12961959626601,1995.052669304,2.35348700767154e-05,0.184872579030881,1.19648858877327,-0.8879552
0.354921173,1.10282825134961,0.940152669732635,2.1767969221333,1.50172010205319,1.42780436116853,7949.3239726489,2.67034534452944,2.84473155424738e-05,-0.249626831
0.969319092,0.603220167568409,1.64898722829256,1.4383171534723,0.755999808718814,0.000118024554110702,1.11827071271218,1.74048707214515,60432.0257943108,0.354921173
1.574380981,0.606379355279887,0.70202555223734,1.09799897697824,2.00342009587276,2119.33432652715,0.968925078933078,1.60400437050693,3.19867515516989e-05,0.969319092
2.194501709,1.15513617271076,0.827594933601876,1.18865028592601,1.19742518503368,0.00014599974133717,0.666753304898256,1.39254162719204,132199.488170882,1.574380981
2.718838379,0.889227194048425,0.937384104805869,1.75787937053769,1.40150118641007,4913.60497055725,0.973038747291125,3.00737432288697,1.36733182661294,2.194501709
3.326691895,0.915037348393644,0.805199264126889,1.89111055871848,0.974976493477735,0.473624745688023,0.736909264096589,2.48590363096765,1.42685045104561,2.718838379
2.924615479,0.74964792577651,0.546143512021494,0.318406449103358,0.0915323286054374,0.835391740630384,0.457561627068055,0.0894292299870015,3.95883381073057e-07,3.481588135
2.382180664,0.900668834684413,1.33463935952228,0.531541812948211,0.954803194876966,0.619945333506782,1.22421802902968,0.480989346698845,102846.547020106,2.924615479
1.781421143,2.7396414199241,1.66587003738205,2.41500157315482,2.18982260035562,0.00113662893092916,5.72701658973802,3.67489246538468,2.13531039770618e-05,2.382180664
1.204786743,0.757683850806426,0.858097679272353,0.811497592372999,0.732482080358625,1986.82081900924,7.18147451178709e-05,0.461381342115845,3.10534116336507,1.781421143
0.602235291,1.81855498843111,1.12844672863949,0.514775841511774,0.844960882728936,0.000676423722201439,2.05304222163077,0.368066810304479,1.47305845558645,1.204786743
0.035041149,0.976027461373823,1.0741612166335,0.857262784469573,0.753621538353264,1.24632510380283,8440.71036549729,1.06100550289961,0.552931895255318,0.602235291
