0,1040,23,261,529,220,300,187,0.00719655362049897,0.106252163173222,0.00454400401474614,0.00427574253597373,-3133.723999,-234.9466245
4782,0,4772,4836,243,117,254,179,0.0154942234989562,0.0658817848812841,0.0124619149523738,0.00677296403491867,-2266.082642,-151.0232695
133,0,300,5,5,74,4624,4,0.0024516560109541,0.00604190682660092,0.00724165833241713,0.00389299837664437,860.9802855,-419.308441
0,2485,2311,2446,224,289,246,161,0.00688004592386494,0.00935289120505178,0.0476129739416952,0.188704855696707,3001.498047,-662.362274
0,105,234,269,211,168,74,27,0.0896736739341587,0.015895533930328,0.00646932380890617,0.00495837045446033,-944.4679565,-3033.883667
48,0,72,151,467,287,132,33,0.0265579485538837,0.212069236699165,0.0131491520391378,0.00881531498102429,-2567.3033445,-549.53772
0,984,4914,5021,37,4007,137,2,0.00421752045912043,0.00524430826710832,0.00842612059785306,0.00433121142643939,-826.5116575,-1354.407532
0,1713,4870,4956,4983,3309,133,25,0.00307955147620255,0.0040841350760272,0.00337405125846685,0.0052983719681888,-287.165787,-1783.003967
4903,0,4871,4889,39,28,63,55,0.00448611020293593,0.00443535262994048,0.0084967140802114,0.0155139624988501,350.474243,-1896.983948
264,0,4888,4795,11,6,190,143,0.00296264715339516,0.00274702444602567,0.0129474496226175,0.0402120476782314,2345.200928,-2597.6519775
4811,0,4715,4919,4,38,101,67,0.00323038686422783,0.00390689353847353,0.00615888729075038,0.00821955683757916,1185.006042,-2130.0200195
46,0,58,119,195,762,225,264,0.0218192208880254,0.360081094157109,0.00896360368707076,0.0114642764310104,-2068.205994,-944.2730715
37,0,26,41,246,62,298,154,0.0228398307272613,0.19873779351541,0.0100193143205585,0.00886769832930059,-1551.758789,-1494.091675
42,0,45,75,233,282,240,222,0.0362387812344184,0.036411384484007,0.00898566552529406,0.00735346756625517,-273.864304,-1962.5039675
0,98,90,116,446,192,235,167,0.0123601924780563,0.0111453506305967,0.0110619606624458,0.00909387165309745,401.2310485,-1978.9107665
20,0,51,18,305,460,418,179,0.00792969998400829,0.00725620087844681,0.00920403521340841,0.0149651776671028,950.608429,-2383.2791745
32,1,0,18,225,384,431,353,0.00481468201731011,0.00615876617967955,0.0214566345509346,0.0197176219526587,1623.9523925,-2379.5895995
0,207,196,189,625,281,642,288,0.0116819975890524,0.00388447678779348,0.00581540244283054,0.0221100905793396,2161.1843265,-2751.1286625
84,0,64,32,216,322,382,163,0.00608921486451592,0.00594138128199943,0.0187568671972773,0.0859810789819144,2791.326416,-2665.572876
0,95,78,39,1396,1157,674,1037,0.00351391765917326,0.00374837144088701,0.0113088138607175,0.0509092546768819,3131.584717,-3023.717041
229,129,71,0,257,247,360,212,0.00369220817180649,0.00369031727885576,0.020164492798612,0.0446463020569569,2793.9296875,-3101.4002685
10,0,67,27,87,1,6,9,0.00924920581741929,0.00607976955484984,0.0220908794811163,0.0502993324897354,1354.567627,-2920.7338865
49,58,42,0,1173,1138,517,117,0.00963993062041833,0.00492130904897189,0.02164351598771,0.0703645438699433,690.237915,-2606.3901365
28,0,30,2,458,260,393,125,0.00907966479091254,0.00720293801838788,0.0275363613071033,0.140605936073533,32.8477785,-2858.945068
33,5,0,11,325,235,332,1028,0.0245848754836195,0.00943408944224073,0.0205544434486464,0.0241280458593092,-667.535309,-2689.760498
4,36,9,0,307,124,219,348,0.0338124230093438,0.00691329479001817,0.012769325591763,0.0160761270277832,-1330.421265,-2913.203613
0,30,39,41,169,280,413,121,0.121878464230015,0.0204293920722227,0.0115378597519611,0.0178598472446912,-2643.090088,-2963.213867
0,10,26,31,68,275,202,98,0.0922699234725761,0.0137400341546301,0.01095209446287,0.0132606894009967,-2515.857422,-3019.0113525
0,23,71,111,746,874,114,75,0.353292670783041,0.0675953582353885,0.00965360424858203,0.0071981882849215,-1833.6454465,-2896.9029545
77,272,0,24,82,9,259,196,0.0744215560942466,0.0128182572101888,0.00566235894741029,0.00261764478557827,-1085.816345,-3031.3156735
22,0,41,33,749,1129,786,93,0.331239913223822,0.0291134009690697,0.011303147169133,0.00927291923699182,-376.162186,-2798.9420165
0,52,33,38,175,326,298,348,0.0161162763136435,0.0064649729538093,0.00984085730073133,0.0127543438336682,315.133743,-3001.702881
52,52,58,0,432,171,434,224,0.0101706081331778,0.00571224547287724,0.0115190466964783,0.0263552194037488,1667.992493,-3030.3933105
18,35,12,0,558,315,99,219,0.0135831147419278,0.00704931967519358,0.0175957508585434,0.053037825349769,2343.628418,-2826.840332
38,11,26,0,338,235,303,94,0.00727162645321686,0.00595031511711147,0.0191608416149233,0.0856367351971749,3027.6783445,-3092.253418
68,0,67,33,231,144,469,92,0.0077710159883191,0.00719913762872023,0.0154090427879343,0.0859901990009483,3032.937988,-3096.937256
132,80,30,0,255,290,1030,842,0.00538199548569766,0.00537380047121193,0.0490042297957419,0.169707465288329,2187.842163,-2980.326172
0,27,2,45,118,81,90,13,0.00336965891905898,0.00303446681233541,0.00634692517151659,0.0269948848841166,1489.116516,-3211.642456
0,175,132,115,1180,223,484,564,0.00673685002273155,0.00519857753431403,0.0155023942024909,0.0509099456858758,828.289856,-2997.2390135
225,220,187,0,291,39,292,276,0.00912135477123134,0.00675211764032731,0.0211138235266316,0.0905401259896904,142.885441,-3168.1392825
36,36,19,0,377,210,238,99,0.0187777134237416,0.0077015060058508,0.0110569909054608,0.0197733337061048,-500.4647825,-2894.6295165
16,38,17,0,237,238,192,266,0.0258450071861674,0.00854518114700023,0.0118082321980274,0.0178825181633571,-1178.980835,-3113.1073
68,47,0,66,259,326,214,139,0.0514041500760943,0.0092672794704216,0.0170563930663805,0.00876855410052176,-1838.3978885,-2969.33374
197,21,0,204,138,489,391,139,0.160351732533361,0.0363362457711723,0.0184657601670396,0.0233033006355008,-2478.378906,-3144.8129885
