1,37.4384574890137,-2.473059,0.093643,0.00260835497569294,0.0202522374758361,0.0013063683891683,0.00161506596303345,0.000476994298809228,8.24372881501051,0.000405380177239949,0.000590303785038459
1,44.2293815612793,-1.90533,-0.066922,0.0048598236033012,0.0118426041874538,0.00291839767180526,0.00279078887055435,0.653872814337713,5.48916069794395,0.00040798138908382,0.000840515502475449
1,42.8457870483398,-1.328252,0.047102,0.00265285613760383,0.00729628617536734,0.00357562980892948,0.00239900295874544,0.00145051787918118,1.96461297100497,0.308870385472377,0.000478711774906175
1,45.0644950866699,-0.792079,-0.112631,0.00206194867336928,0.00452737015038969,0.00154625620897572,0.00177044504421576,0.000321200451978033,0.00011435939136,0.000574549207127819,0.000278982462370037
1,39.8709831237793,-0.289469,0.025662,0.00206489649653255,0.00223042004480626,0.00211506687231034,0.00213102683510011,0.000489354469516277,0.000398246320658136,0.000605743598874753,0.000308702280674447
1,44.1565589904785,0.263612,-0.058416,0.00330971198529152,0.00431948005240784,0.00591757636575484,0.00337491122306848,0.000937001529730547,0.000258881309113997,0.878447343754246,0.00051329713879723
1,38.619083404541,0.787153,0.094133,0.00272463625708081,0.00225245736552702,0.00521397137934673,0.00377022054452157,0.00159606633146367,0.000414187272322681,0.628781299427165,0.000598238245156071
1,42.3035049438477,1.335743,-0.047138,0.00208826339438414,0.00180420439053937,0.0142776787952595,0.00449628703195445,0.000225193260914918,0.000625777231319046,3.80934339864622,0.000981427958851207
1,38.631477355957,1.825862,0.081708,0.00140747241516705,0.00123395577489726,0.00322687531285004,0.00164955084992111,0.000698010869150421,8.92957639826001e-05,0.000906636989330806,0.000674750932403484
1,42.0432090759277,2.291209,-0.086019,0.00189210667161035,0.00133176317176415,0.0191479646954992,0.00294414445181061,0.000858832719227026,2.61049950387344e-06,3.12979103556753,0.00116670367929566
1,36.7381401062012,2.790043,0.09605,0.00247532282659039,0.00203451343215587,0.0346470690806813,0.00653391145370098,0.000636461956393367,0.000404457787348904,16.5146060933313,1.34354895569333
1,37.1378784179688,3.177282,-0.011152,0.00305661910124926,0.0032614043393285,0.0715088868916035,0.0111752725081002,0.000770151842616292,0.426797953093578,15.9331128335031,2.70641497518472
