0,2.408203125,3.44458711941574,3.54582718645916,4.62081467571367,4.59397808919207,0.0038793779621668,0.0033136085108861,0.00118861885161436,0.00248902705513968,0.00148055889165916,0.000993625184506227,0.000143837658840037,5.79199062574372e-08
0,2.268798828125,4.35978413215287,4.2387811435586,3.69565371360087,3.88969167501692,0.00165695900316322,0.00142907804740812,0.00114910364519084,0.00415728880788225,0.00025559612253447,0.000164005217834671,0.000129470021570795,3.53068503947327e-08
0,2.48095703125,6.92342292882034,6.82968002921741,1.69722097457791,2.11836031019966,0.00120447160438264,0.000646185448254717,0.0106370090976165,0.0121774871561561,0.000133781267709026,4.01288860188271e-05,0.00468040082475795,0.00635369692539649
0,2.532470703125,2.03496725131602,1.83108762229138,6.72932730705133,6.82912710298679,0.0155806703217289,0.00697083473340948,0.000704327223033352,0.00117673308820568,0.01607156425053,0.0056528794509107,2.50662560788392e-05,0.000196850543036402
0,2.097900390625,5.37519963087715,5.33578464342199,2.76979890391701,2.91101883053441,0.00117845829532872,0.000978228958860561,0.00367313374404274,0.00663464109617882,4.7666261537097e-08,7.77573752327508e-05,0.000824711603318616,5.56668401359162e-08
0,2.668701171875,7.32571218799789,7.30198505906228,1.72884803261212,1.90513702937946,0.000658355681042719,0.000745547367618104,0.00595689282251714,0.0134120436765413,3.84333604586198e-08,5.90971032299328e-05,0.00147129204609645,0.0127241931048699
0,2.56298828125,7.07514911444727,7.16598708996018,1.97963594062596,1.70843429691692,0.00105834009884487,0.00102280186818593,0.00929043411507735,0.0111754904338968,0.000125864521293246,0.000111160323630811,0.00446335723208202,0.0154844462146427
0,2.13134765625,5.85499370429243,5.95993813942729,2.51500131717819,2.33071005979895,0.000849608231734753,0.000811913138791481,0.00297155949326034,0.00752863516356672,0.000116266848630339,8.75217917553398e-05,0.000458960698678656,3.22614773113747e-08
0,3.02587890625,4.79994101737838,5.01201111367557,3.36798388418226,3.10643658931828,0.00163121193403357,0.00234565413959825,0.00290783226308077,0.00354796676574577,6.81357334776981e-08,0.000295103943189552,0.000451113263839379,0.00189634593115711
0,2.18310546875,1.93682524029848,1.86148011654739,6.84253543573603,6.90455814342404,0.0137152651345136,0.00730688495808968,0.000435427452768623,0.000850782411784302,0.0201027480678545,0.00377279150338146,1.96954129547791e-05,0.000183827987151418
0,2.3590087890625,3.03684348879568,3.14757179073849,5.0641591588534,5.04398155824431,0.00224104531631844,0.00317268116590591,0.000855346546749307,0.00121081769033965,0.00062547627026919,2.79200413045891e-08,5.48732723807502e-05,4.34767178058914e-08
0,2.473876953125,2.63792918399379,2.47299117070768,5.65661393205459,5.77569650943193,0.00626326840194604,0.00378275536958564,0.000997506315373475,0.000920279314650516,0.00334836775358199,6.75729682687303e-08,3.66308898800946e-05,0.000142360998325767
0,2.484375,2.06928154806589,2.33561662075563,6.26262403381953,6.21112938869751,0.00729724443227024,0.00402595859165646,0.000763137715311024,0.00132155082314866,8.08934522361555e-08,0.00156082840182016,6.4150579763971e-05,0.000246816636977444
0,2.677734375,2.00819748144444,1.60342860315756,7.27395269025306,7.41385378740003,0.0168299024055916,0.099906015105551,0.00163598001681456,0.00234905054334446,0.0381333715803879,4.76145610461155e-08,1.86157092520361e-08,7.57568063008638e-08
0,2.419677734375,4.5552318185744,4.45211981126481,3.50269328064172,3.69038985096543,0.00181191894363406,0.00091412295518685,0.00108800151349409,0.00297966717474961,3.15480756533737e-08,0.000114653052994228,3.46101441934575e-08,6.49587699934147e-08
0,2.8060302734375,3.72513662251378,3.64098260151973,4.34807301962437,4.47033122597279,0.0014347377602433,0.00156817800319277,0.000913260663999586,0.000961678185204204,1.12990632353274e-07,0.000211040809451081,7.91398130360735e-05,0.000122544271912297
0,2.2454833984375,5.14706095191549,5.21506143590708,3.01280630946319,2.95877702698449,0.00115943912439408,0.00100849233662967,0.0025259151056053,0.00363633593656235,0.000238706582287656,0.000155552552449164,0.000359020666272974,0.00195470934708357
0,2.2275390625,7.13705583694662,7.0914574225386,1.71553473940862,1.97375200387987,0.00119500128750448,0.00105937870220525,0.0149333602660983,0.0114715362942867,0.000149646799371842,9.79113965173481e-05,0.00639592675732801,0.00926943860123754
0,2.5396728515625,5.55966144681452,5.71467230554821,2.75728571322047,2.49224572479355,0.000679127003425517,0.000869224053267379,0.00307590250106252,0.00668428379500193,7.06211919415796e-05,8.66557204129324e-05,0.000332917699243451,0.00663093220322827
0,2.0191650390625,1.71338883291882,1.90534808784928,7.29946702804643,7.29158751298857,0.0319971251838906,0.0251683079559882,0.000692009617537035,0.0014325385939762,0.120004404134248,8.16584276597715e-08,5.50565677140963e-05,0.00026347887762707
0,1.90185546875,7.22289942846514,7.28856425101693,1.9138790414125,1.7318586954749,0.00085485842147239,0.000613470645732143,0.00677431178229828,0.0140882465186856,6.55562901867593e-05,3.13915613689448e-05,0.00209572048463555,0.0113444934437064
0,2.209228515625,4.06149942561884,4.14554855109504,3.99668891081583,3.96422764404092,0.0017599092937674,0.00149110517984901,0.00136441799590541,0.0025593843571936,6.8113346935885e-08,0.00023740644745346,0.000137477191698305,0.000862056506815655
0,2.6905517578125,2.11598550225839,1.86065357067018,6.58606680229496,6.70461535955178,0.00986466329504975,0.00604727927498245,0.000575466432367454,0.000738998744271698,0.00707359063966783,0.0022347446087794,2.01137112319885e-05,9.19031050396953e-09
0,1.8564453125,3.51678313614039,3.74784334812455,4.53863423321966,4.40107713751434,0.00126821258535978,0.00091735457098421,0.000393668424312752,0.00137095092581517,0.000246600461725058,9.80063857911126e-09,9.00442591507339e-06,0.000349823489032662
0,1.5970458984375,1.62648040935504,1.99444771477012,7.31195882796421,7.26004277150416,0.00628993991665751,0.00555692252276204,0.000253296823090271,0.000527502487143615,0.00320627936678741,0.00863887965572417,3.57175719910284e-08,6.1449231660611e-05
0,1.38623046875,6.38712030270582,6.32366372868268,2.0056853386279,2.27314933403349,0.000413087022001461,0.00057138969471011,0.00267020848114476,0.00227670549732038,1.16358846988324e-05,1.62182685463284e-05,0.00022976367348113,0.000557574478717159
